#x[m]	y[m]	z[m]	pd[W/m^2]
-0.000187376	-6.5987e-05	0.0382791	2.35708e-08
-0.000177835	-5.45264e-05	0.0382791	-2.98577e-07
-0.000170841	-5.26568e-05	0.0382791	2.23196e+08
-0.000172269	-6.04341e-05	0.0382791	5.2021e+07
-0.000176416	-3.88843e-05	0.0382791	1.48231e-08
-0.000178189	-4.69477e-05	0.0382791	2.87538e+08
-0.00024785	-4.11713e-05	0.0382791	-5.79815e-07
-0.000203588	-2.99846e-05	0.0382791	0
-0.000163438	-2.00105e-05	0.0382791	1.86819e-08
-0.000161429	-0.00012939	0.0382791	0
-0.000129083	-0.000135368	0.0382791	0
-0.000137048	-0.000120864	0.0382791	0
-0.000140285	-0.000126873	0.0382791	0
-9.7255e-05	-0.000151328	0.0382791	1.93204e+09
-0.000104331	-0.000152644	0.0382791	1.72147e+08
-0.00013644	-0.000113298	0.0382791	0
-0.000142831	-0.000113023	0.0382791	0
-0.000126629	-0.000104169	0.0382791	0
-0.000130606	-0.00011355	0.0382791	0
-0.00015922	-0.000105681	0.0382791	0
-0.000144157	-7.93446e-05	0.0382791	1.33627e+08
-0.000120804	-0.000118199	0.0382791	0
-0.000117933	-0.000126964	0.0382791	0
-0.000107586	-0.000126953	0.0382791	0
-8.52134e-05	-8.23503e-05	0.0382791	1.65724e+09
-9.10417e-05	-8.12603e-05	0.0382791	5.06388e+08
-3.74979e-05	-0.000148528	0.0382791	1.09459e-07
-5.07751e-05	-0.000120914	0.0382791	6.59332e-08
-4.22664e-05	-0.000122401	0.0382791	9.20791e+08
-3.03299e-05	-0.000141128	0.0382791	-4.9198e-09
-3.84539e-05	-0.000138862	0.0382791	-1.7811e-07
-1.71456e-05	-0.000135295	0.0382791	0
-2.45578e-05	-0.000135694	0.0382791	0
-8.08071e-06	-0.000140959	0.0382791	6.46562e-07
-1.41973e-05	-0.000140931	0.0382791	0
-9.40057e-06	-0.000137062	0.0382791	0
-7.72726e-05	-0.000106351	0.0382791	-9.86793e-07
-3.71163e-05	-0.000117007	0.0382791	8.92243e-08
-4.45735e-05	-0.000114602	0.0382791	4.16939e-07
-6.42799e-05	-8.41171e-05	0.0382791	1.07485e+09
-2.25784e-05	-0.000126869	0.0382791	0
-7.71487e-06	-0.000107829	0.0382791	2.48233e-08
2.74346e-06	-9.19489e-05	0.0382791	1.1724e+09
-1.28441e-05	-8.99042e-05	0.0382791	5.9659e+09
-3.87722e-06	-8.57265e-05	0.0382791	8.7319e+09
-0.000119712	-7.70045e-05	0.0382791	2.23397e-07
-0.000158706	-4.40613e-05	0.0382791	2.18308e+08
-0.000169116	-4.49152e-05	0.0382791	-5.82258e-08
-0.000116559	-6.87906e-05	0.0382791	5.56312e+08
-8.38708e-05	-7.42578e-05	0.0382791	-9.24299e-08
-9.78894e-05	-4.98535e-05	0.0382791	7.14589e-07
-0.000117331	-5.25245e-05	0.0382791	2.38338e-08
-8.70355e-05	-6.43036e-05	0.0382791	7.07485e+08
-0.000105199	-4.23008e-05	0.0382791	-2.1455e-07
-8.28671e-05	-3.8951e-05	0.0382791	7.70437e+08
-0.000117914	-2.31419e-05	0.0382791	6.04191e-08
-9.66645e-05	-3.86518e-05	0.0382791	3.84165e+08
-4.88357e-05	-6.43415e-05	0.0382791	5.02154e+09
-5.56528e-05	-3.51377e-05	0.0382791	2.39549e+09
-4.30919e-05	-3.05205e-05	0.0382791	4.66463e+09
-0.000152944	-0.000296702	0.0382791	0
-0.000167226	-0.000295123	0.0382791	0
-3.46383e-05	-0.000270467	0.0382791	0
-3.68203e-05	-0.000285619	0.0382791	0
-2.26589e-05	-0.000246662	0.0382791	8.79771e-08
-1.30373e-05	-0.000250969	0.0382791	0
-9.30051e-06	-0.000254663	0.0382791	0
-1.75301e-05	-0.000259045	0.0382791	0
-9.75144e-06	-0.000245063	0.0382791	0
-5.37803e-05	-0.000223128	0.0382791	-1.05777e-06
-5.84189e-05	-0.000226767	0.0382791	0
-0.000212641	-0.000124213	0.0382791	0
-0.000286357	-6.7506e-05	0.0382791	5.84932e+07
-9.88868e-05	-0.000159008	0.0382791	7.58987e+08
-9.60707e-05	-0.000120353	0.0382791	3.18704e-07
-9.12583e-05	-0.000119875	0.0382791	6.06704e+08
-4.45466e-05	-0.000144091	0.0382791	-1.32308e-07
-2.78374e-05	-0.000149333	0.0382791	2.50292e+07
-1.27968e-05	-0.000129748	0.0382791	0
-2.95852e-05	-0.000113161	0.0382791	2.17971e+08
-3.75727e-05	-0.000108967	0.0382791	2.01875e+08
-2.93115e-05	-0.000103493	0.0382791	8.4442e-07
-0.000135297	-5.84881e-05	0.0382791	4.07845e+08
-0.000102602	-6.79754e-05	0.0382791	1.77987e-07
-0.000166714	-3.64237e-05	0.0382791	8.19959e-07
-2.13972e-05	-5.42629e-05	0.0382791	3.41293e+09
-4.68106e-05	-3.75254e-05	0.0382791	3.52851e+09
2.84471e-05	-0.00031685	0.0382791	0
0.000181658	-0.000325782	0.0382791	0
1.7838e-05	-0.000292454	0.0382791	0
1.68128e-05	-0.000262603	0.0382791	0
3.22841e-05	-0.000260659	0.0382791	0
9.36077e-05	-0.000323041	0.0382791	0
0.000103676	-0.000343237	0.0382791	0
0.000116673	-0.000316819	0.0382791	0
9.26231e-05	-0.000262454	0.0382791	0
8.86456e-05	-0.00027978	0.0382791	0
0.00011486	-0.000248355	0.0382791	0
0.000123405	-0.000284976	0.0382791	0
9.16057e-06	-0.000216104	0.0382791	1.70315e+08
3.35215e-07	-0.000218449	0.0382791	-2.3423e-08
4.82907e-05	-0.000216228	0.0382791	9.71296e+08
3.92679e-05	-0.000214643	0.0382791	2.53883e-07
5.38763e-05	-0.000224495	0.0382791	-6.51246e-08
3.40525e-05	-0.000198299	0.0382791	0
4.16692e-05	-0.000195759	0.0382791	2.60016e-07
1.42985e-05	-0.000186554	0.0382791	0
1.47153e-05	-0.00018177	0.0382791	0
1.04289e-05	-0.000179465	0.0382791	0
1.93737e-05	-0.000184275	0.0382791	0
1.04702e-05	-0.000170573	0.0382791	0
1.26912e-05	-0.00016245	0.0382791	7.79265e-07
3.04855e-05	-0.000169996	0.0382791	-1.3473e-07
2.95227e-05	-0.000163392	0.0382791	4.08602e+08
2.35744e-05	-0.000168828	0.0382791	1.26371e-07
4.44244e-05	-0.00020918	0.0382791	2.49245e+08
5.04344e-05	-0.000187412	0.0382791	2.09823e-08
5.95136e-05	-0.000186412	0.0382791	1.90125e+07
5.5751e-05	-0.000193344	0.0382791	5.94461e-09
5.35304e-05	-0.00017893	0.0382791	4.4585e+07
5.54729e-05	-0.000160593	0.0382791	0
5.41495e-05	-0.000169354	0.0382791	2.06233e-07
4.62343e-05	-0.000164014	0.0382791	9.01939e+08
6.35954e-05	-0.000165115	0.0382791	0
7.64814e-05	-0.000173972	0.0382791	-9.45936e-07
7.09866e-05	-0.000169792	0.0382791	-4.67219e-07
7.42074e-05	-0.000160728	0.0382791	0
7.97454e-05	-0.00016837	0.0382791	-9.25302e-08
9.01259e-05	-0.000211951	0.0382791	-7.37382e-09
0.000134391	-0.000205652	0.0382791	2.02574e-07
0.000139297	-0.000215072	0.0382791	2.69802e-07
0.000162053	-0.000213113	0.0382791	4.20216e-07
8.94972e-05	-0.000201082	0.0382791	9.67097e-08
0.000113939	-0.00019208	0.0382791	-8.35911e-07
0.000122039	-0.00019431	0.0382791	3.99931e-08
0.000102376	-0.000182959	0.0382791	0
0.000110006	-0.000185447	0.0382791	0
0.000127817	-0.000188454	0.0382791	0
9.25626e-05	-0.000174326	0.0382791	3.01923e-07
8.31568e-05	-0.000174821	0.0382791	2.2468e+08
0.000100278	-0.000175354	0.0382791	2.79789e-07
9.39298e-05	-0.000183085	0.0382791	7.73964e-09
8.74773e-05	-0.000169119	0.0382791	-3.57255e-08
9.58449e-05	-0.000166239	0.0382791	1.70245e+09
0.000109506	-0.000177757	0.0382791	0
0.000115547	-0.000164718	0.0382791	3.91861e-07
0.000125166	-0.000203216	0.0382791	9.58892e-07
0.000214008	-0.000297317	0.0382791	0
0.000195396	-0.000273594	0.0382791	0
0.000190491	-0.000217897	0.0382791	8.92609e+07
0.00018644	-0.000202641	0.0382791	6.31224e+08
0.000175482	-0.000212769	0.0382791	3.36449e+08
0.000196867	-0.000181105	0.0382791	8.12109e+08
0.000207173	-0.000188381	0.0382791	2.09736e+08
0.000217152	-0.000178113	0.0382791	1.10525e+08
0.000223971	-0.000166039	0.0382791	-2.61793e-08
0.000232545	-0.000179845	0.0382791	-3.15201e-08
1.9364e-05	-0.000139872	0.0382791	2.81108e-07
2.2716e-05	-0.000149005	0.0382791	3.00148e+07
2.79951e-05	-0.000142858	0.0382791	-8.57405e-10
1.19188e-05	-0.000145677	0.0382791	-5.75364e-07
2.43745e-05	-0.000135608	0.0382791	0
3.79334e-05	-0.000140835	0.0382791	-8.37815e-08
3.8317e-05	-0.0001222	0.0382791	0
6.43123e-05	-0.000156712	0.0382791	0
7.13605e-05	-0.000145083	0.0382791	0
7.75475e-05	-0.000145647	0.0382791	0
7.20465e-05	-0.000150442	0.0382791	0
7.49012e-05	-0.000134059	0.0382791	0
7.06233e-05	-0.000139325	0.0382791	0
7.9978e-05	-0.00013753	0.0382791	0
7.96548e-05	-0.000128208	0.0382791	0
6.84732e-05	-0.000133621	0.0382791	0
1.61342e-05	-8.71937e-05	0.0382791	6.99887e+08
1.33202e-05	-8.2525e-05	0.0382791	1.71722e+10
1.92841e-05	-8.2447e-05	0.0382791	1.02018e+10
3.75983e-05	-0.000100181	0.0382791	1.54164e+08
3.17883e-05	-9.46278e-05	0.0382791	6.18867e+08
4.601e-05	-8.52338e-05	0.0382791	2.33021e+09
5.35423e-05	-0.000109198	0.0382791	-1.57492e-07
6.69055e-05	-0.000106121	0.0382791	-4.58932e-08
7.36629e-05	-0.000102913	0.0382791	8.98761e+07
7.31085e-05	-0.000112221	0.0382791	3.62486e-07
8.08889e-05	-9.94178e-05	0.0382791	4.20215e+08
4.56887e-05	-9.59155e-05	0.0382791	5.37248e+08
6.81394e-05	-9.81133e-05	0.0382791	8.02139e+08
9.00804e-05	-0.000148026	0.0382791	-2.00226e-08
9.82533e-05	-0.000150734	0.0382791	6.79345e+08
9.25902e-05	-0.000156465	0.0382791	3.28097e-07
8.57899e-05	-0.000122125	0.0382791	0
9.12769e-05	-0.000116838	0.0382791	0
0.000105801	-9.25448e-05	0.0382791	1.52258e+08
0.000114734	-9.419e-05	0.0382791	7.50752e+06
0.000108219	-0.00010114	0.0382791	-2.96782e-08
0.000136865	-0.000113074	0.0382791	7.51447e+07
0.000130911	-9.76628e-05	0.0382791	8.66854e+08
0.000133377	-0.00010544	0.0382791	1.35638e-07
0.000143563	-9.75408e-05	0.0382791	2.37817e+08
0.000137266	-9.97859e-05	0.0382791	-6.7571e-08
0.000149704	-9.29999e-05	0.0382791	1.56895e+09
2.92009e-05	-7.77616e-05	0.0382791	7.73025e+09
4.11522e-05	-5.88225e-05	0.0382791	5.20301e+09
3.21787e-05	-6.06816e-05	0.0382791	5.91657e+09
3.61235e-05	-4.23591e-05	0.0382791	4.29792e+09
4.30786e-05	-4.97533e-05	0.0382791	2.29676e+09
4.90078e-05	-6.66903e-05	0.0382791	3.0262e+09
5.13043e-05	-4.77215e-05	0.0382791	4.20873e+09
5.75343e-05	-5.35903e-05	0.0382791	2.22103e+09
5.89723e-05	-4.47642e-05	0.0382791	3.9378e+09
8.0225e-05	-5.68642e-05	0.0382791	4.11427e+09
5.9578e-05	-3.62275e-05	0.0382791	3.01842e+09
9.5054e-05	-7.12824e-05	0.0382791	7.95844e+09
9.25022e-05	-7.57314e-05	0.0382791	9.63142e+09
9.58386e-05	-8.03064e-05	0.0382791	2.19445e+10
8.90669e-05	-7.1021e-05	0.0382791	4.82213e+09
8.78325e-05	-6.11336e-05	0.0382791	5.46072e+09
9.46909e-05	-5.58128e-05	0.0382791	4.59352e+09
8.68649e-05	-5.41624e-05	0.0382791	3.09352e+09
0.000104035	-5.90521e-05	0.0382791	5.77389e+09
9.83878e-05	-4.46672e-05	0.0382791	5.86601e+09
0.000105019	-3.92374e-05	0.0382791	4.09972e+09
0.000113445	-5.55144e-05	0.0382791	2.47287e+09
0.000112022	-6.41966e-05	0.0382791	7.82374e+09
0.000137076	-6.5245e-05	0.0382791	6.38655e+09
0.000145511	-5.92208e-05	0.0382791	5.84391e+09
0.000155656	-5.63024e-05	0.0382791	3.80232e+09
0.000163758	-6.18036e-05	0.0382791	5.47052e+09
0.000157235	-4.77787e-05	0.0382791	3.77391e+09
0.000163546	-5.18753e-05	0.0382791	4.366e+09
0.00016362	-4.23815e-05	0.0382791	4.3912e+09
9.08257e-05	-3.63234e-05	0.0382791	4.01874e+09
9.74545e-05	-3.34183e-05	0.0382791	1.48023e+09
9.44076e-05	-4.05141e-05	0.0382791	4.47759e+09
0.00010481	-2.96475e-05	0.0382791	5.94153e+09
0.000143055	-4.15104e-05	0.0382791	3.83766e+09
0.000153917	-3.96253e-05	0.0382791	3.36337e+09
0.000179678	-0.000154307	0.0382791	1.65244e+09
0.000183961	-0.000160488	0.0382791	2.15064e+08
0.000171266	-0.000156953	0.0382791	-3.33007e-06
0.000173709	-0.000151076	0.0382791	9.30612e+08
0.000176004	-0.000145558	0.0382791	-5.3466e-07
0.000247535	-0.000143089	0.0382791	0
0.000248668	-0.000155265	0.0382791	0
0.00017105	-9.3769e-05	0.0382791	6.55936e+08
0.000193743	-8.87137e-05	0.0382791	1.75852e+08
0.000208375	-0.000100372	0.0382791	7.49686e+08
0.000213693	-0.000105172	0.0382791	-6.42334e-08
0.000243843	-0.000111248	0.0382791	0
0.000248789	-0.000119409	0.0382791	0
0.000260877	-0.000151086	0.0382791	0
0.000273591	-0.000122933	0.0382791	0
0.000337949	-0.000147182	0.0382791	0
0.00031419	-0.000134213	0.0382791	0
0.000271001	-9.50716e-05	0.0382791	2.02096e+07
0.000267319	-0.000109165	0.0382791	0
0.000259063	-9.90316e-05	0.0382791	-1.18804e-08
0.000269458	-7.94049e-05	0.0382791	-1.09263e-07
0.000284491	-8.59033e-05	0.0382791	3.96212e+07
0.000172363	-8.35281e-05	0.0382791	1.17761e+10
0.000181266	-6.56221e-05	0.0382791	2.60408e+09
0.000191364	-6.44807e-05	0.0382791	1.24541e+09
0.000171107	-5.61422e-05	0.0382791	4.0008e+09
0.000186763	-5.11642e-05	0.0382791	4.45125e+09
0.000171597	-4.73172e-05	0.0382791	6.88018e+09
0.000180217	-4.43102e-05	0.0382791	2.70559e+09
0.000193005	-5.23524e-05	0.0382791	5.27634e+09
0.000189446	-4.41772e-05	0.0382791	3.46971e+09
0.000236581	-7.13811e-05	0.0382791	1.73047e+08
0.000220325	-4.32547e-05	0.0382791	1.37428e+08
0.000216744	-4.99252e-05	0.0382791	1.80911e+08
0.000226464	-5.02217e-05	0.0382791	-1.02855e-06
0.000237151	-4.60065e-05	0.0382791	-4.80966e-07
0.000239834	-3.73002e-05	0.0382791	5.82178e+08
0.000255244	-7.78506e-05	0.0382791	9.30363e+08
0.000263457	-6.9802e-05	0.0382791	8.1191e-07
0.000280214	-6.64566e-05	0.0382791	2.59623e+08
0.000245171	-5.07314e-05	0.0382791	1.51351e+08
0.000267532	-5.51305e-05	0.0382791	1.79715e+08
2.80051e-05	-0.000275973	0.0382791	0
0.000133143	-0.000303924	0.0382791	0
3.35975e-05	-0.000207604	0.0382791	-5.60891e-07
3.73572e-06	-0.000183585	0.0382791	0
3.73162e-05	-0.000167221	0.0382791	4.99529e+08
0.000125942	-0.000242412	0.0382791	0
0.000140416	-0.000236292	0.0382791	0
0.000127491	-0.000179038	0.0382791	0
0.000107361	-0.000167839	0.0382791	0
0.000170311	-0.000181933	0.0382791	-6.20156e-09
5.55223e-06	-0.00016038	0.0382791	1.08112e-06
7.36049e-06	-0.000155504	0.0382791	-6.54491e-07
8.36244e-05	-0.000144804	0.0382791	0
8.23017e-05	-0.000152594	0.0382791	0
1.06008e-05	-0.000107939	0.0382791	4.17674e+07
7.42444e-06	-9.94009e-05	0.0382791	-2.42722e-07
8.60766e-05	-0.00016184	0.0382791	0
0.00014612	-0.000141802	0.0382791	1.00188e+09
0.000105991	-0.000118405	0.0382791	0
0.000101652	-0.000108981	0.0382791	0
0.000103261	-8.55356e-05	0.0382791	3.02359e+09
0.00015558	-0.000100731	0.0382791	0
1.79068e-05	-5.7254e-05	0.0382791	4.28498e+09
2.51273e-05	-5.43657e-05	0.0382791	2.99701e+09
3.4056e-05	-5.18777e-05	0.0382791	2.43993e+09
7.9506e-05	-6.52228e-05	0.0382791	7.75855e+09
3.87663e-05	-1.85608e-05	0.0382791	5.91686e+09
3.60789e-05	-1.29e-05	0.0382791	3.07978e+09
0.000149435	-4.87481e-05	0.0382791	1.09342e+09
0.000256089	-0.000167163	0.0382791	0
0.000274666	-0.000162521	0.0382791	0
0.000260149	-0.000118118	0.0382791	0
0.000192231	-5.80724e-05	0.0382791	2.78334e+09
0.000299951	-5.81535e-05	0.0382791	1.13027e+08
-0.000194018	-0.000270137	0.0382791	0
-0.000182496	-0.000281973	0.0382791	0
-0.000142163	-0.000252836	0.0382791	0
-2.05232e-05	-0.000206766	0.0382791	1.15472e+08
-1.06413e-05	-0.000207188	0.0382791	4.06991e+08
-9.81915e-05	-0.000126091	0.0382791	8.62863e-08
-4.32389e-06	-0.000132736	0.0382791	0
-0.000111193	-7.99198e-05	0.0382791	9.76406e+08
-0.000110418	-7.39336e-05	0.0382791	2.18441e+09
-9.5755e-05	-6.10091e-05	0.0382791	0
-0.000103362	-6.32217e-05	0.0382791	0
0.000246885	-0.000179612	0.0382791	0
2.08639e-05	-0.000161557	0.0382791	2.22296e-07
1.68539e-05	-0.000154855	0.0382791	1.59047e+09
0.000124331	-5.50515e-05	0.0382791	4.81469e+09
0.000120238	-5.0625e-05	0.0382791	1.43287e+09
0.000258529	-0.000132248	0.0382791	0
0.000299921	-7.39071e-05	0.0382791	1.49606e+08
0.000140815	-0.00025271	0.0382791	0
0.000314591	-5.86167e-05	0.0382791	7.32142e+07
-4.75147e-05	-0.000375987	0.0382791	0
-9.64894e-05	-0.000364553	0.0382791	0
-2.05195e-05	-0.00036888	0.0382791	0
-0.000134214	-0.000392269	0.0382791	0
-0.000123225	-0.000362566	0.0382791	0
-0.000147845	-0.000360737	0.0382791	0
-0.000111537	-0.000233045	0.0382791	0
-9.95075e-05	-0.000223672	0.0382791	0
-0.000119762	-0.000169704	0.0382791	0
-0.000118156	-0.000164511	0.0382791	0
-6.68463e-05	-0.000223212	0.0382791	0
-5.86226e-05	-0.000221206	0.0382791	0
-8.05844e-06	-0.000215319	0.0382791	2.70034e+08
-0.000274216	-8.16749e-05	0.0382791	7.19691e+07
-0.000267163	-6.88658e-05	0.0382791	1.08651e+08
-0.000284335	-8.13133e-05	0.0382791	5.49527e+07
-0.000195059	-3.70296e-05	0.0382791	0
-0.000194466	-3.08122e-05	0.0382791	0
-0.000189063	-2.85353e-05	0.0382791	1.4438e-07
-0.000193841	-2.42624e-05	0.0382791	0
-0.000125952	-0.00014965	0.0382791	0
-0.000127046	-0.000143741	0.0382791	0
-0.000121609	-0.000159735	0.0382791	0
-0.000119348	-0.000154587	0.0382791	0
-0.000124938	-0.00015513	0.0382791	0
-0.000115873	-0.000159241	0.0382791	0
-0.000129864	-0.000157795	0.0382791	0
-0.00012622	-0.000160861	0.0382791	0
-0.000117785	-0.000144447	0.0382791	0
-0.000111203	-0.000149135	0.0382791	-1.20307e-07
-0.000113616	-0.00015403	0.0382791	0
-8.52613e-05	-0.00013586	0.0382791	2.89526e-07
-8.79777e-05	-0.000125234	0.0382791	1.48079e+09
-0.000112006	-8.61962e-05	0.0382791	7.5421e-07
-0.000106678	-8.23283e-05	0.0382791	5.77161e+08
-9.36542e-05	-7.12511e-05	0.0382791	0
-0.000118572	-6.05962e-05	0.0382791	1.64669e+06
3.9397e-06	-0.000164728	0.0382791	0
0.000209467	-0.000373584	0.0382791	0
0.000195782	-0.000358863	0.0382791	0
0.000220606	-0.000347613	0.0382791	0
3.62548e-05	-0.000220277	0.0382791	7.51097e+07
4.73154e-05	-0.000223758	0.0382791	-5.72391e-08
1.49872e-05	-0.000200308	0.0382791	0
1.40921e-05	-0.000206483	0.0382791	9.47403e-08
2.05097e-05	-0.000193807	0.0382791	0
2.46717e-05	-0.000201563	0.0382791	0
1.57482e-05	-0.000195058	0.0382791	0
9.36289e-06	-0.00018877	0.0382791	0
5.82857e-06	-0.000198189	0.0382791	-1.47203e-07
1.75764e-05	-0.000174487	0.0382791	0
0.000102985	-0.000159357	0.0382791	2.92047e-07
0.00027024	-0.000271528	0.0382791	0
0.000286061	-0.00023811	0.0382791	0
0.000294783	-0.000204936	0.0382791	0
0.000307711	-0.000232776	0.0382791	0
8.75833e-05	-0.000154581	0.0382791	0
1.54483e-05	-9.68251e-05	0.0382791	-8.33319e-08
1.30057e-05	-9.19083e-05	0.0382791	-5.65394e-07
2.47402e-05	-8.4681e-05	0.0382791	4.3294e+09
2.13997e-05	-8.79006e-05	0.0382791	4.76601e+09
2.34613e-05	-9.32151e-05	0.0382791	7.00476e+07
5.60213e-05	-6.14848e-05	0.0382791	3.63291e+09
5.48156e-05	-6.85601e-05	0.0382791	3.17173e+09
3.61076e-05	-3.46854e-05	0.0382791	1.78148e+09
7.63053e-05	-2.58623e-05	0.0382791	4.01014e+09
0.000121093	-6.25868e-05	0.0382791	3.43288e+09
0.000108033	-5.2269e-05	0.0382791	6.73494e+09
0.000102484	-4.89412e-05	0.0382791	3.95537e+09
9.65162e-05	-4.83366e-05	0.0382791	2.89324e+09
9.01842e-05	-4.7695e-05	0.0382791	6.4812e+09
0.000139714	-5.79061e-05	0.0382791	3.62412e+09
0.000175671	-0.000135256	0.0382791	0
0.000179666	-0.000140999	0.0382791	-4.61682e-06
0.00018361	-0.000136089	0.0382791	-1.61833e-07
0.000155711	-8.85581e-05	0.0382791	6.63952e+09
0.000163448	-8.56252e-05	0.0382791	1.07573e+10
0.000123786	-3.89788e-05	0.0382791	5.46808e+09
0.000113741	-3.49832e-05	0.0382791	3.50419e+09
0.000231872	-4.80886e-05	0.0382791	0
0.000228343	-4.52234e-05	0.0382791	9.23638e-07
-0.000198904	-0.000227185	0.0382791	0
-1.90864e-05	-0.00027762	0.0382791	0
-5.03859e-05	-2.9934e-05	0.0382791	2.64764e+09
9.79592e-05	-0.000118226	0.0382791	0
0.00010077	-0.000128186	0.0382791	0
0.000162922	-9.68035e-05	0.0382791	4.89591e-07
8.3682e-05	-4.14431e-05	0.0382791	3.90593e+09
0.000186566	-0.000144733	0.0382791	4.09959e+08
0.000241597	-2.95951e-05	0.0382791	2.9258e+08
8.83756e-05	-0.000139834	0.0382791	1.29724e-07
0.000169828	-2.94238e-05	0.0382791	6.16803e+09
5.22122e-06	-0.000258746	0.0382791	0
-7.15372e-05	-0.000241709	0.0382791	0
-6.81305e-05	-0.00023516	0.0382791	0
-0.000196016	-0.000101206	0.0382791	0
-0.000200696	-0.00010754	0.0382791	0
-0.000160101	-0.000114265	0.0382791	0
-2.59406e-05	-9.08711e-05	0.0382791	8.94595e+09
-2.07987e-05	-9.69981e-05	0.0382791	-6.00861e-07
-2.16785e-05	-8.77443e-05	0.0382791	1.61013e+10
-0.000102119	-7.30919e-05	0.0382791	1.23766e+08
-9.75892e-05	-7.49123e-05	0.0382791	4.63051e-08
-0.000101595	-7.86392e-05	0.0382791	-9.96028e-08
3.0407e-06	-0.000169674	0.0382791	0
2.05425e-06	-0.000175101	0.0382791	0
0.000113048	-0.000159285	0.0382791	1.52476e+09
0.000123181	-0.000161286	0.0382791	8.37289e-09
4.9733e-05	-5.63719e-05	0.0382791	3.43731e+09
0.000115849	-4.58777e-05	0.0382791	4.44871e+09
-0.00024952	6.82809e-05	0.0382791	0
-0.000224616	4.13044e-05	0.0382791	0
-0.000232145	4.60945e-05	0.0382791	0
-0.000216157	3.77181e-05	0.0382791	0
-0.0002101	4.51336e-05	0.0382791	0
-0.000218316	6.54419e-05	0.0382791	0
-0.000216961	7.43213e-05	0.0382791	0
-0.000225524	7.06563e-05	0.0382791	0
-0.000203904	6.26582e-05	0.0382791	0
-0.00020223	7.19275e-05	0.0382791	0
-0.000208493	7.71801e-05	0.0382791	0
-0.00018691	6.53745e-05	0.0382791	0
-0.000178463	6.63086e-05	0.0382791	0
-0.000187784	5.88772e-05	0.0382791	0
-0.000174868	0.000113406	0.0382791	0
-0.000163907	0.0001078	0.0382791	0
-0.000170454	0.00010868	0.0382791	0
-7.79703e-05	3.64799e-05	0.0382791	-4.43969e-09
-0.000164675	5.92563e-05	0.0382791	0
-0.000161797	6.51864e-05	0.0382791	0
-0.000156487	6.04111e-05	0.0382791	0
-0.000135661	7.25838e-05	0.0382791	0
-0.00012407	7.07305e-05	0.0382791	0
-9.56152e-05	4.38029e-05	0.0382791	0
-8.67155e-05	4.85614e-05	0.0382791	-2.59691e-07
-8.43303e-05	5.64997e-05	0.0382791	6.49637e+08
-7.95323e-05	6.33312e-05	0.0382791	4.06037e+08
-8.70434e-05	6.3233e-05	0.0382791	9.9855e+08
-0.000116461	6.29073e-05	0.0382791	0
-0.000125196	6.01433e-05	0.0382791	0
-8.43993e-05	8.53131e-05	0.0382791	6.67803e+08
-7.60793e-05	2.80246e-05	0.0382791	4.63601e+08
-6.93649e-05	3.29538e-05	0.0382791	3.01067e+08
-6.37698e-05	3.84072e-05	0.0382791	6.27894e+07
-6.54436e-05	5.16473e-05	0.0382791	1.1424e+09
-6.67921e-05	4.47368e-05	0.0382791	4.02138e-07
-7.17952e-05	6.27677e-05	0.0382791	4.43711e+08
-7.37632e-05	6.96835e-05	0.0382791	2.63683e-08
-6.49746e-05	6.61934e-05	0.0382791	-8.39425e-08
-3.37772e-05	3.75472e-05	0.0382791	-1.7096e-07
-1.68119e-05	7.10591e-05	0.0382791	6.19966e+07
-0.000140894	0.000116767	0.0382791	0
-0.000157901	0.000115677	0.0382791	0
-9.5011e-05	0.00010078	0.0382791	3.45025e-07
-0.000133775	0.000122072	0.0382791	0
-5.75252e-05	8.82806e-05	0.0382791	1.75759e+08
-6.73421e-05	9.12309e-05	0.0382791	2.82351e-07
-6.11015e-05	9.60303e-05	0.0382791	1.54332e+09
-3.90017e-05	9.26467e-05	0.0382791	0
-5.59315e-05	0.000101974	0.0382791	7.9327e-08
-5.16474e-05	9.75347e-05	0.0382791	-1.82909e-07
-6.0855e-05	0.000108854	0.0382791	-7.68067e-08
-4.88098e-05	0.000132696	0.0382791	0
-5.04848e-05	0.00012384	0.0382791	0
-3.83302e-05	0.000130564	0.0382791	0
-4.16774e-05	0.00012373	0.0382791	-6.2765e-08
-3.30884e-05	0.000124611	0.0382791	-6.19301e-07
-3.08699e-05	0.0001303	0.0382791	0
-1.15162e-05	0.00013417	0.0382791	0
-4.322e-06	0.000127832	0.0382791	0
-1.4534e-05	0.000128264	0.0382791	-1.31648e-07
-0.000251635	4.7708e-05	0.0382791	0
-0.000247596	5.57936e-05	0.0382791	0
-0.000218038	4.74589e-05	0.0382791	0
-0.000218882	5.64724e-05	0.0382791	0
-0.000224195	8.00115e-05	0.0382791	0
-0.000170957	6.20614e-05	0.0382791	0
-0.00014879	6.13817e-05	0.0382791	0
-0.000145234	8.28701e-05	0.0382791	0
-0.000138269	7.93741e-05	0.0382791	0
-0.000146772	7.42283e-05	0.0382791	0
-0.000121233	4.49802e-05	0.0382791	0
-9.44711e-05	5.54925e-05	0.0382791	4.95314e-08
-3.68758e-05	2.92455e-05	0.0382791	9.63024e+08
-6.5208e-05	5.89541e-05	0.0382791	1.16664e+08
-0.000151014	0.000111781	0.0382791	0
-0.000118893	8.06068e-05	0.0382791	0
